"6147","Сервис Работает готовыми надежными кладами📦
➖➖➖➖➖➖➖➖➖➖➖➖
📌 Контакты магазина:
✅ Telegram: @MATANGA_ORG
✅ TOR Авто сайт: http://matanga.pw
➖➖➖➖➖➖➖➖➖➖➖➖
✅ Ссылка на Swimpe:
TOR
http://swimpool5o2cfhjk.onion/forum/search/6072605/
➖➖➖➖➖➖➖➖➖➖➖➖
✅ Оператор:@MATANGA_ORG✔️ждет вас!! ежедневно✔️

     🔮розавая СК 

🔮 крис 0.5г (1300руб)
🔮 крис 0.3г (1000руб)
🔮 крис 0.2г (700руб)


   
💎 КРИС - БЕЛЫЙ 

💎 крис 1г    (2400руб)  
💎 крис 0.5г (1200руб)
💎 крис 0.3г (900руб) 
💎 крис 0.2г (600руб) 

    🗻 СК мука - ВВ 

🗻 мука 1г   (1800руб)
🗻 мука 0.5г (1000руб)  
🗻 мука 0,3г (800руб)

     🌾РОСС -ДИЧКА

🌾 росс 3г (1300руб) 
🌾 росс 2г (1000руб) 
🌾 росс 1г (600руб)

    💣 ТВ (1k15)

🏈 Тв 1г - 500р 
🏈 Тв 2г - 800 р 
🏈 Тв 3г - 1100 р 

  🌕 РЕГА 1к 70

🌕 1г - 2900 руб  
🌕 2г -  5700 руб 


    🔖 Героин

🔖 03 - 1000 руб
🔖 0.5 - 1500 руб 
🔖 1р - 2800 руб 

🎁 Скидка к Новому году ✔️
Успевай закупиться 🎁

    🔔 Опт предзаказ 🔔 

     💎 Скорость  ♨️ ✔️

💎 3г - 5000 Руб.
💎 5г -  7000 Руб.
💎 10г - 11000 Руб.
💎 15г -  16000 руб.

     🍂 Росс. ♨️ ✔️

🍂 7г -  3500 Руб.
🍂 10г - 4500 Руб.


♨️ ОБЩИЙ ПРАЙС-ЛИСТ 👆

Новый Канал 🔱  

https://t.me/joinchat/AAAAAFJe5Q-iI_7yBsQkOw

✅ Старый удален ✅","Продажа наркотиков",NULL,NULL
"6213","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️‼️ВНИМАНИЕ ‼️‼️ 
 
⭕️ ПРОБНИКИ  СК ⭕️ (белый кристалл)  💎💎💎💎

💥💥💥💥
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШЕМ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️

Telegram : @IceTeamPolarSK

💥💥💥💥
⬆️⬆️⬆️⬆️
ВСЁ РОВНО","Продажа наркотиков",NULL,NULL
"6229","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️‼️ВНИМАНИЕ ‼️‼️ 
 
⭕️ ПРОБНИКИ  СК ⭕️ (белый кристалл)  💎💎💎💎

💥💥💥💥
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШЕМ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️

Telegram : @IceTeamLeader

💥💥💥💥
⬆️⬆️⬆️⬆️
ВСЁ РОВНО","Продажа наркотиков",NULL,NULL
"6242","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️‼️ВНИМАНИЕ ‼️‼️ 
 
⭕️ ПРОБНИКИ  СК ⭕️ (белый кристалл)  💎💎💎💎

💥💥💥💥
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШЕМ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️

Telegram : @IceTeamCentral

💥💥💥💥
⬆️⬆️⬆️⬆️
ВСЁ РОВНО","Продажа наркотиков",NULL,NULL
"6251","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️‼️ВНИМАНИЕ ‼️‼️ 
 
⭕️ ПРОБНИКИ  СК ⭕️ (белый кристалл)  💎💎💎💎

💥💥💥💥
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШЕМ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️

Telegram : @IceTeamPolar

💥💥💥💥
⬆️⬆️⬆️⬆️
ВСЁ РОВНО","Продажа наркотиков",NULL,NULL
"6271","🤶🎅Новогодний прайс -
Подарок каждому!🤶🎅

❄️ СК Крисс ❄️
0.3гр - 799руб.
0.5гр -1000 руб.
1 гр - 2000 руб.
2 гр - 3999руб.
5гр - 4600 руб.

❄️ Фен ❄️
0.5гр - 800 руб.
1гр - 1300 руб.
2гр - 2500руб.

❄️ Гашиш (EVRO) ❄️
1гр - 800 руб 
3гр -2200 руб

❄️ Твердый ❄️
2гр - 999 руб
5гр - 1699 руб 

❄️ Фентанил ❄️
0.5гр - 1599 руб.

⛄️ Оператор:  @Konstruktorslego

⭐️ Список рабочих городов на канале! 
 
 🌨 Наш канал: 
https://t.me/Konstruktors_lego24","Продажа наркотиков",NULL,NULL
"6294","✅РАБОТАЕМ!✅

Время работы: С 9 утра до 3 ночи по Московскому времени

Рулетка сегодня в 18:00!
Рулетка на 20 призов - 30 декабря 18:00! 

Прайс лист: 

➖➖➖➖➖➖➖


◾️Белая скорость▪️
▫️0.3 гр - 1100
▫️0.5 гр - 1500
▫️1 гр - 2500

◾️Бирюзовая скорость▪️
▫️0.3 гр - 1100
▫️0.5 гр - 1500
▫️1 гр - 2500

◾️ТВ/РОСС:▪️
▫️3 гр - 1200
▫️5 гр - 1600
▫️10 гр - 2700

◾️Шишки AMNESIA ▪️
▫️1 гр - 1300
▫️2 гр - 2500
▫️3 гр - 3200 

➖➖➖➖➖➖➖

▪️Наш чат:  @S268Chat
▪️Наш канал с отзывами: @S268Channel
▪️Оператор: @S268Storebz","Продажа наркотиков",NULL,NULL
"6298","♨️♨️♨️ ⚪️🔵🔴 ВНИМАНИЕ ⚪️🔵🔴 ♨️♨️♨️
❄️ ❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️
❄️✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨ ❄️
❄️  ❌ ⭕️❌⚠️ Нужны КЛАДМЕНЫ ⚠️ ❌ ⭕️❌       ❄️
❄️ ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨❄️                                                                                                                        
❄️❇️  Требуются⛄️курьеры / закладчики  👣                ❄️
❄️✅ Бесконтактная  доставка  кладов 💊 Sk & Sp  📬 ❄️
❄️🇷🇺Работа по всей територии России (200 городов)  ❄️
❄️🚻 от 18 до 39 лет. 🔞 (доки или залог)                            ❄️
❄️💎 Оплата еженедельно от 80к 💵💵💵                      ❄️
❄️ℹ️ Пишите  ✍🏻  в ЛС   📩   мой ник   @sk407                ❄️
❄️✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨  ❄️
❄️ 🔥🔥🔥🔥🔥ГОРЯЩИЕ ГОРОДА 🔥🔥🔥🔥🔥 ❄️
❄️ ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨ ❄️ 
❄️➡️ г. НИЖНИЙ ТАГИЛ❗️       ➡️ г. ТВЕРЬ❗️                  ❄️
❄️➡️ г. Нижняя Тура                     ➡️ г. Ржев                           ❄️
❄️➡️ г. Новоуральск                     ➡️ г. Бежецк                      ❄️   
❄️➡️ г. Карчкана                             ➡️ г. Балагое                     ❄️
❄️➡️ г. Кушва                                   ➡️ г. Кимры                       ❄️
❄️➡️ г. Серов                                    ➡️ г. Вышний Волочёк ❄️
❄️➡️ г. Верхняя Салда                                                                    ❄️
❄️  ✨✨✨✨✨✨✨✨ ✨✨✨✨ ✨✨✨✨❄️ 
❄️➡️ г. БРЯНСК ❗️                        ➡️ г. СТАВРОПОЛЬ❗️    ❄️                                                      
❄️➡️ г. Смоленск                            ➡️ г.  Ессентуки                 ❄️                 
❄️➡️ г. Киров(Калуж.обл.)          ➡️ г.  Георгиевск              ❄️ 
❄️➡️ г. Клинцы                                ➡️ г.  Кисловодск              ❄️                   
❄️➡️ г. Кимры                                  ➡️ г.  Пятигорск                ❄️   
❄️➡️ г. Вышний Волочёк            ➡️ г.  МинВо́ды                 ❄️
❄️✅ За подробностями ✍🏻 пишите в ЛС 📩 @sk407     ❄️
❄️ ✨✨✨✨✨✨ ✨ ✨✨✨✨✨✨✨✨✨ ❄️
❄️ ❄️❄️❄️❄️❄️❄️❄️ ❄️ ❄️❄️❄️❄️❄️❄️❄️❄️ ❄️
👉 https://t.me/sk407","Продажа наркотиков",NULL,NULL
"6360","Прайс на 29.12.2017

💎Протеин (белый)💎
   ⚜️  03гр - 900
   ⚜️  05гр - 1100
   ⚜️  1гр - 2000        
   ⚜️  3гр - 5500    
   ⚜️  10гр - 10200

⚜️Тестостероны 1к35:⚜️
           0,7гр - 1500
           1гр- 2400
           3гр - 5000 
           5гр - 7000  

🚬Россыпь 
        4г - 1000

Оператор👇 
@XTC1_MARKET

Бот телеграмм 👇
@MarketXTC_1_bot

Наш канал отзывов👇
https://t.me/XTCMarketChannel

МЫ НА HYDRA: hydraruzxpnew4af.onion/market/1551/

МЫ НА https://legalrc.com/forums/xtc/

Всем хорошего дня и лёгких подъемов друзья !","Продажа наркотиков",NULL,NULL
"6369","⚜⚜Каспийский Груз ⚜⚜
 📣📣Рад приветвовать 📣📣
                Вас друзья:

ТС - @Gruz_38

ПРЕЙСКУРАНТ :

▪️ИРКУТСК▪️
    СК [А29 белые] 
0.3 гр-900руб /центр/ирк2/академ/рабочее/
0.5 гр-1200руб /юбик/первом/нло/политех/лисиха/
1 гр -2200руб /советская/

    ТВ [3D масло чернослив]
1гр-600руб /юбик/нло/синюшка/
2гр-1000руб /радужный/ирк2/

    РОСС [Ромашка]
1гр-600руб /универ/ирк2/юбик/
2гр-1000руб /лисиха/нло/
    РЕГА [1к35]
0.5 гр-1300руб /солнечный/

 CHAT:

https://t.me/joinchat/F0h430RVTrhX5Zkj60UOyQ

CHANNEL:
@kaspiyskiy_gruz38","Продажа наркотиков",NULL,NULL
"6372","☃🎄ПРЕДНОВОГОДНЯЯ  РАСПРОДАЖА🎄☃
❄️Ск син.кристалл❄️
💎Ск 0.3 - 600руб💎
💎Ск 0.5 - 900 руб💎
💎Ск 1г - 1500 руб 💎
💎Ск 2г - 2900 руб 💎
⚗Рега - 1к50 очень мощная⚠️
(💀В чистом виде не курить💀)
🍚0.3 - 800руб.
🍚0.5 - 1000руб.
🍚1г -1900руб.
🌿Росс 🍊fanta🍊🌿
🍊5г - 500руб.
🍊10г - 900руб.
🍫ТВ 🍫
🍫3г- 600р 
🍫4г- 800р 
🍫5г- 1000р
🍫10г-1800р
🌬Амфетамин💨
💥0.5 г - 800 руб
💥1г - 1300 руб
💥2г - 2200 руб
💟Свежие адреса💟
🎀УДАЧНЫХ ПОКУПОК🎀

НАШ ЧАТ: https://t.me/joinchat/HBfTflKedHl9k1lU-Kob5g

НАШ КАНАЛ: @Diskaff

ОПЕРАТОР: @markizshoprc","Продажа наркотиков",NULL,NULL
"6378","_​


ПЕРВЫЙ ВЫСШЕЙ ОЧИСТКИ (HQ) (Твердая пресованная консисенция,также бывает порошкообразная)

Первач (Первый,Орех) - мощное стимулирующее средство

Сегодня цена в нашем магазине цена.

1гр..........по 160 евро гр 
3гр..........по 150 евро гр 
5гр..........по 130 евро гр 
10гр.........по 120 евро гр 
25гр.........по 110 евро за гр 
50гр.........по 100 евро за гр 
100гр........по 85 евро за гр 
200гр........по 84 евро за гр 
300гр........по 82 евро за гр 
400гр........по 77 евро за гр 
500гр........по 75 евро за гр. 
1000гр.......по 65 евро за гр. 
5000гр.......по 59 евро за гр.

*****

Чикиш (План) - (представляющих собой смолу всем известного натурального растения)

Сегодня цена в нашем магазине цена.

5гр..........за 3500 рублей 
10гр.........по 6500 рублей 
50гр.........по 4.6 евро за гр. 
100гр........по 4.2 евро за гр. 
500гр........по 4 евро гр. 
1000гр.......по 3.9 евро за гр. 
5000гр.......по 3.6 евро гр.
10000гр......по 3.2 евро гр.
20000гр......по 3.1евро гр.
30000гр......по 3 евро гр.
40000гр......по 2.95 евро гр. 
50000гр......по 2.85 евро гр. 

*****

Амф Порошкообразная с кусочками камней консистенция)

Амф — стим

Сегодня цена в нашем магазине цена.

3гр..........по 2500рублей 
5гр..........по 4000 рублей 
10гр.........по 6500 рублей
50гр.........за 20000 рублей
100гр........за 35000 рублей 
500гр........за 135000 рублей
1000гр.......за 2600000 рублей
2000гр.......по 250р за гр
3000гр.......по 240р за гр
4000гр.......по 235р за гр
5000гр.......за 1.15кк
10000гр......за 2.1кк
20кг.........по 2кк (за 10кг)
30кг.........по 1.9кк (за 10кг)
50кг.........по 1.8кк (за 10кг)

*****

МАДАМ (Кристал Cola & ШАМПАНЬ) (Кристаллическая консистенция коричневого вида)

(МАДАМ) - это полусинтетическое соединение, обычно встречающееся в виде белых,коричневых кристаллов.Он способен вызывать чувство эйфории, открытости и близости к другим людям при одновременном снижении страха и тревожности. Такие устойчивые эффекты, по мнению некоторых исследователей, выделяют MADAM среди других стимуляторов и деликов в отдельную группу стимов

Сегодня цена в нашем магазине цена.

1гр..........за 4000рублей 
2гр..........за 7000рублей 
3гр..........за 9750рублей 
5гр..........за 15000рублей 
10гр.........за 25000рублей 
50гр.........по 2300 за гр. 
100гр........по 2100р за гр. 
500гр........по 1900 за гр. 
1000гр.......по 1750 за гр. 
2000гр.......по 1600 зв гр. 
5000гр.......по 1300 за гр. 
10000гр......по 1000р за гр 

*****

ШИШКИ (Консистенция высушенные пресованные растительного происхождения мокушки растения всем известного)

Сегодня цена в нашем магазине цена.

3гр..........по 3500 рублей 
5гр..........за 5000 рублей 
10гр.........за 10000 рублей
25гр.........за 20000 рублей 
50гр.........по 35000 рублей 
100гр........по 67500 рублей
250гр........по 16000 рублей (по 640 рублей за гр)
500гр........по 295000 рублей (по 590 рублей за гр.) 
1000гр.......по 565000 рублей (по 565 рублей за гр.)
5000гр.......за 2.57кк рублей (по 515 рублей за гр.)
10000гр......за 5кк

*****

Лизер 180-200мкг- psyходелик (пропитанная перфорированая спеециальная бумага)

3шт.......за 3500рублей
5шт.......за 5000 рублей
10шт......за 9000рублей
25шт......за 20500рублей
50шт......за 35000 рублей
100шт.....за 64000 рублей
500шт.....по 590 рублей 
1000шт....по 540 рублей 

*****

Лизер 280мкг Лизер 180-200мкг- psyходелик (пропитанная перфорированая спеециальная бумага)

3шт.......за 3600рублей
5шт.......за 7500 рублей
10шт......за 10000 рублей
25шт......за 22500 рублей
50шт......за 40000 рублей
100шт.....за 70000 рублей
500шт по 650 рублей 
1000 шт по 590 рублей 

*****
Заказы по доставке, предварительно обговариваются @nicnameskubro","Продажа наркотиков",NULL,NULL
"6403","СК в лс","Продажа наркотиков",NULL,NULL
"6408","Price:
 Хим
Росс роз-5гр-1800р
Тв.шоколад.5гр-1800р

Ск бел.0,8-1800р
Ск бел.1,5гр-2600р

Меф.0,8гр-1900р
Меф.1,5гр-2800р

Реагент.0,5-1500р
Реагент.1гр-2500р

 Натур
Gash.3гр-1700р
Gash.5гр-2700р
Gash.10гр-4600р

Шишки.5гр-4700р
Шишки.10гр-7700р
 
 Экстази
HelloKitty.5тб-3600р(220мг)
Trump.5тб-2500(170мг)

HelloKitty.1тб-1000р
Trump.1тб-600р

 Марки(n-bome B+C)
PartyMix.3шт-1200р

PartyMix.5шт-1900р

VIP
COCA.0.5гр-3800р
COCA.1гр-6300р


————————————-
УТОЧНЯЙТЕ РЕКВИЗИТЫ  И О НАЛИЧИИ ТОВАРА ПЕРЕД ОПЛАТОЙ !!!
ПРИЯТНЫХ И РОВНЫХ ПОКУПОК)","Продажа наркотиков",NULL,NULL
"6427","📌Прайс-лист на📅 29.12.2017г:📌

    ♨️НОВОКУЗНЕЦК♨️

✅Центр ⚖05г - 1200₽(1шт)

    ♨️МЕЖДУРЕЧЕНСК♨️

✅Центр ⚖03г - 900₽ (1шт)
                 ⚖05г - 1200₽(2шт)

       ♨️ПРОКОПЬЕВСК♨️
Green (Зеленые кристаллы)
✅Тырган ⚖04г - 1000₽ (4шт)
                    ⚖06г - 1500₽ (4шт)
White   (Белые камни)
✅Тырган ⚖04г - 1000₽ (7шт)
      🔥План Европейский🔥
             ⚖05г - 1000₽
        
          ♨️КИСЕЛЕВСК♨️

✅Обувная ⚖06г - 1500₽(4шт)
✅Северный пос.⚖06г-1500₽(2шт)
✅Знамя   ⚖04г - 1000₽ (7шт)
                    ⚖06г - 1500₽ (4шт)","Продажа наркотиков",NULL,NULL
"6445","✅РАБОТАЕМ!✅

Прайс на 29.12.17.

➖➖➖➖➖➖➖




     💠ск💠
 0.3 гр - 1000
 0.5 гр - 1200
 1 гр - 2400

      РОСС
    3 гр - 600
    6 гр - 900

( Шишки  индика )

✔️2 гр - 2500


➖➖➖➖➖➖➖


(Наш группа) 
https://t.me/joinchat/D3W5Z0db6apyIBx0SvXFTQ
РУЛЕТКА 4⃣0⃣0⃣ ЧЕл❗️ 
🎁🎁🎁 и крутим два по 
            0.5. СК .
Кого нет в канале можете сразу валить с           группы ‼️‼️‼️‼️‼️
    ( Наша канал )
https://t.me/joinchat/AAAAAEaRWXN8HhjQLENtNA","Продажа наркотиков",NULL,NULL
"6453","1:
Свежаки
Прайс на 29.12.2017

💎Протеин (белый)💎
   ⚜️  03гр - 900
   ⚜️  05гр - 1100 
   ⚜️  1гр - 2000        
   ⚜️  3гр - 5500    
   ⚜️  10гр - 10200
 
⚜️Тестостероны 1к35:⚜️
           0,7гр - 1500
           1гр- 2400 
           3гр - 5000 
           5гр - 7000  

🚬Россыпь 
        4г - 1000
Наш канал:
https://t.me/joinchat/AAAAAFJRIYvdpS6zL_5wvw","Продажа наркотиков",NULL,NULL
"6458","Приветсвую Вас Дамы и Господа
ДАВАЙТЕ НАРИСУЕМ ВАМ УЛЫБКУ
---------------------Ск(Мука)----------------------
о.3 - 75o$ Рудничный Ленинский
о.5 - 11oo$ Рудничный Центр Южный
1.о - 1800$ Рудничный Ленинский 
----------------------Росс(Мох)--------------------
2г - 7оo$ Ленинский
4г - 1o5o$ Ленинский Рудничный Центр ФПК 
----------------------Рега 1к50 --------------------
о,5г - 16оо$ Фабричка Ленинский
1,ог - 25оо$ Фабричка
-------------------- НА ЗАКАЗ ---------------------
СК 3г - 4800$ 5г - 7500$ 10г - 13000$
Росс 12г - 2700$ 20г - 4300$ 
Рега 3г - 6900$ 5г - 11000$ 10г - 20000$
----------------------------------------- -----------------
!!!ОПЛАТА ТОЛЬКО QIWI ВАУЧЕРОМ!!!
Работаем по Кемерово!
Telegram: @LMNew
VIPole: legalwtf
(Пишем в VIPole если Telegram выключен!!!)","Продажа наркотиков",NULL,NULL
"6459","привет
Наш прайс-лист на 28.12.2017*



Кристаллы *


Анжеро-Судженск:
1гр – 2500р*

Кемерово:
1гр – 2200р*
5гр – 8500р*
10гр – 13500р*

Новокузнецк:
1гр – 2200р*

Белово:
2гр – 4000р*

Юрга:
2гр – 4000р*




Твердый*:

Красноярск:
10гр – 2500р*
20гр – 4800р*

Кемерово:
50гр – 15000р*


Минусинск:
2гр – 1000р*
Мариинск:
3гр – 1350р*
РОСС:


Новокузнецк:
20гр – 5000р*

Киселевск:
20гр – 5000р*


ОПТ НАЛИЧИЕ И ПО ЗАПРОСУ

Наличие товаров у меня и на сайте автопродаж может отличаться!

Ветка: https://legalrc.com/threads/kemerovo-marlboro-novokuzneckanzhero-sudzhenskleninsk-kuzneckijbelovokiselevskprokopevsk.276195/

https://t.me/joinchat/HQi9qz9y7Fw9H9IEtGXRTg
Канал  https://t.me/marlborotrue_Reviews

Сайт автопродаж: http://cowboym.biz/","Продажа наркотиков",NULL,NULL
"6462","Свежаки
Прайс на 29.12.2017

💎Протеин (белый)💎
   ⚜️  03гр - 900
   ⚜️  05гр - 1100 
   ⚜️  1гр - 2000        
   ⚜️  3гр - 5500    
   ⚜️  10гр - 10200
 
⚜️Тестостероны 1к35:⚜️
           0,7гр - 1500
           1гр- 2400 
           3гр - 5000 
           5гр - 7000  

🚬Россыпь 
        4г - 1000
Наш канал:
https://t.me/joinchat/AAAAAFJRIYvdpS6zL_5wvw","Продажа наркотиков",NULL,NULL
"6469","~~~~~~~~~~~~~~~~~~~~~~~~~
https://tlgur.com/d/r4RkoAe8 

ПРАЙС:
Цены, указанные с учётом всех разрешенных скидок!
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
СК :СИНИЕКРАСНЫЕЗЕЛЕНЫЕЖЕЛТЫЕФИОЛЕТОВЫЕ - В наличии!
https://tlgur.com/d/x4rbJow4

1гр - 2150₽
2гр - 3850₽
3гр - 5150₽
5гр - 7000₽
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Оплата до 50гр возможна на Qiwiлибо Bitcoin
Оплата свыше 50гр, толькоBitcoin, Гарант форума приветствуется (за наш счет!!) 
https://tlgur.com/d/YGJB9LxG 

100гр - 61 000₽
250гр - 122 000₽
500гр - 200 000₽
1кг - 350 000​₽
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
World-Lab - форум LegalRC
https://legalrc.com/members/world-lab.594718/ 
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Наши контакты: 
основной розничный 
telegram @worId_Iab

основной оптовый 
jabber world-lab@legaliza.live","Продажа наркотиков",NULL,NULL
"6470","@SkMorozka_Rc
+447749561093
Прайс
 Юж Сах. Корсаков
Холмск! Камчатка Норильск 
Талнах
Ск камни А29.   Рега 1к50
0.5гр 2700        0.5гр3000
1гр4800.           1гр5000
Росс
1г -1300
2г-2000
Сургут Вартовск Юганск  
Комсомольск на Амура
СК.                   Рега
0.5гр1600          0.5гр1800
1гр2700             1гр3200

Когалым. Нягань.
Урай. Муравленко. Надым. Ноябрьском Якутск
СК.                   Рега
0.5гр2200         0.5гр2500
1гр4000             1гр4500
Проб нет проб нет
Канал
https://telegram.me/skMorozka_Rcc","Продажа наркотиков",NULL,NULL
"6476","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️‼️ВНИМАНИЕ ‼️‼️ 
 
⭕️ ПРОБНИКИ  СК ⭕️ (белый кристалл)  💎💎💎💎

💥💥💥💥
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШЕМ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️

Telegram : @IceTeamBear 

💥💥💥💥
⬆️⬆️⬆️⬆️
ВСЁ РОВНО","Продажа наркотиков",NULL,NULL
"6484","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️‼️ВНИМАНИЕ ‼️‼️ 
 
⭕️ ПРОБНИКИ  СК ⭕️ (белый кристалл)  💎💎💎💎

💥💥💥💥
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШЕМ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️

Telegram : @IceTeamCenter

💥💥💥💥
⬆️⬆️⬆️⬆️
ВСЁ РОВНО","Продажа наркотиков",NULL,NULL
"6496","💎Скорость Alpha-PVP💎:
 0,5г - 1,200₽
 1г - 2,300₽
 2г - 4,250₽

🏃Амфетамин VHQ|Белый🏃:
 1г - 1,300₽
 2г - 2,550₽
 5г - 4,000₽

🐱Мефедрон HQ|Мука🐱:
 1г - 1,600₽
 2г - 3,100₽
 3г - 4,700₽
 5г - 7,500₽

🐯Мефедрон VHQ|Кристаллы🐯:
1г - 2,100₽
2г - 4,000₽
3г - 5,800₽
4г - 7,600₽
5г - 9,650₽

💉Метадон💉:
 0,5 - 2,500₽
 1г. - 4,500₽

❄️Кокаин (Эквадор) HQ❄️:
 1г - 6,000₽
 3г- 14,700₽

💫Экстази: Red Bull 240мг MDMA💫:
 2шт - 1,800₽
 3шт. - 2,600₽
 5шт. - 4,250₽

🌈Марки: 25B+25C🌈:
 3шт - 2,499₽

🍃Шишки White Widow🍃:
 1г - 1,500₽
 3г - 4,000₽

🌰Гашиш Jero🌰:
 1г - 1,300₽
 2г - 2,500₽
 5г - 5,850₽
10г - 9,000₽

🚬🍃План🍃🚬:
 1г - 1,000₽
 2г - 1,900₽
 5г - 3,500₽
10г - 6,000₽","Продажа наркотиков",NULL,NULL
"6524","🎄Свежие клады по 🎅  НОВОГОДНИМ ЦЕНАМ в 6-ти городах УКРАИНЫ:
(АКЦИЯ ДЕЙСТВУЕТ ДО 7 ЯНВАРЯ)

⚜ ОПЕРАТОР: @LordVeI

-❄АМФЕТАМИН❄ (💯0.5г - 189 , 1г - 320🔝)
-🌴ШИШКИ🌴 [💯 1г - 200 , 2г - 330 , 5г - 700 / White Widow, OG Kush, Гагарин  🔝]
-🌴РОССЫПЬ🌴 [💯 3г - 150 , 10г - 400 / С СОРТА: WW, OGKUSH  🔝]
-❗A-PVP❗(💯0.25г - 170 , 0.5г - 300, 1г - 550🔝)
-♥MDMA♥ (💯0.25г - 280, 0.5г - 400грн, 1г - 730 / 92% NETHERLANDS🔝) 
-🃏МАРКИ🃏 (1шт - 170, 5шт - 520
💯 nbome, 1600мкг🔝)
- 💊XTC💊 (1шт - 280, 5шт - 950 
💯 CocaCola, RedLevis, EA7...🔝)
-🚬МИКС🚬 (1г - 160, 5г - 500 
💯 курительные смеси: Ромашка, Мята.🔝)
-🌡РЕАГЕНТ🌡 (1г - 650 
💯 для микса 1к 25-30🔝)","Продажа наркотиков",NULL,NULL
"6525","Прайс на 28.12.2017

💎Протеин (белый)💎
   ⚜️  03гр - 900
   ⚜️  05гр - 1100
   ⚜️  1гр - 2000        
   ⚜️  3гр - 5500    
   ⚜️  10гр - 10200

⚜️Тестостероны 1к35:⚜️
           0,7гр - 1500
           1гр- 2400
           3гр - 5000 
           5гр - 7000  

🚬Россыпь 
        4г - 1000

Оператор👇 
@XTC1_MARKET

Бот телеграмм 👇
@MarketXTC_1_bot

Наш канал отзывов👇
https://t.me/XTCMarketChannel

МЫ НА HYDRA: hydraruzxpnew4af.onion/market/1551/

МЫ НА https://legalrc.com/forums/xtc/

Всем хорошего дня и лёгких подъемов друзья !","Продажа наркотиков",NULL,NULL
"6544","сейчас на 10гр тв","Продажа наркотиков",NULL,NULL
"6548","✅РАБОТАЕМ!✅

Прайс на 27.12.17.

➖➖➖➖➖➖➖




     💠ск💠
 0.3 гр - 1000
 0.5 гр - 1200
 1 гр - 2400

      РОСС
    3 гр - 600
    6 гр - 900

( Шишки  индика )

✔️2 гр - 2500


➖➖➖➖➖➖➖


(Наш группа) 
https://t.me/joinchat/D3W5Z0db6apyIBx0SvXFTQ
РУЛЕТКА 4⃣0⃣0⃣ ЧЕл❗️ 
🎁🎁🎁 и крутим два по 
            0.5. СК .
Кого нет в канале можете сразу валить с           группы ‼️‼️‼️‼️‼️
    ( Наша канал )
https://t.me/joinchat/AAAAAEaRWXN8HhjQLENtNA","Продажа наркотиков",NULL,NULL
